"temp","temp contact load","Points:0","Points:1","Points:2"
-0.069126,0.011587,0.80952,0.26562,0
-0.11013,0.011186,0.8254,0.26562,0
-0.15997,0.010698,0.84127,0.26562,0
-0.21817,0.010129,0.85714,0.26562,0
-0.28413,0.0094836,0.87302,0.26562,0
-0.35721,0.0087687,0.88889,0.26562,0
-0.43668,0.0079912,0.90476,0.26562,0
-0.52175,0.007159,0.92063,0.26562,0
-0.61157,0.0062803,0.93651,0.26562,0
-0.70524,0.0053638,0.95238,0.26562,0
-0.80185,0.0044187,0.96825,0.26562,0
-0.90043,0.0034542,0.98413,0.26562,0
-1,-0.096772,1,0.26562,0
-1,0.027982,0,0.28125,0
-1.0272,3.1317e-09,0.015873,0.28125,0
-1.0519,6.0972e-09,0.031746,0.28125,0
-1.0742,8.4413e-09,0.047619,0.28125,0
-1.094,1.0391e-08,0.063492,0.28125,0
-1.1116,1.1631e-08,0.079365,0.28125,0
-1.1268,1.2685e-08,0.095238,0.28125,0
-1.1397,1.2854e-08,0.11111,0.28125,0
-1.1504,1.2558e-08,0.12698,0.28125,0
-1.1589,1.1501e-08,0.14286,0.28125,0
-1.1651,1.0083e-08,0.15873,0.28125,0
-1.1692,7.8981e-09,0.1746,0.28125,0
-1.1711,4.8365e-09,0.19048,0.28125,0
-1.1708,1.5482e-09,0.20635,0.28125,0
-1.1683,-1.7777e-09,0.22222,0.28125,0
-1.1636,-4.5445e-09,0.2381,0.28125,0
-1.1568,-7.4451e-09,0.25397,0.28125,0
-1.1477,-9.6887e-09,0.26984,0.28125,0
-1.1363,-1.154e-08,0.28571,0.28125,0
-1.1227,-1.2743e-08,0.30159,0.28125,0
-1.1068,-1.3754e-08,0.31746,0.28125,0
-1.0886,-1.432e-08,0.33333,0.28125,0
-1.0679,-1.4351e-08,0.34921,0.28125,0
-1.0448,-1.4368e-08,0.36508,0.28125,0
-1.0193,-1.442e-08,0.38095,0.28125,0
-0.9912,-1.4367e-08,0.39683,0.28125,0
-0.96056,-1.3568e-08,0.4127,0.28125,0
-0.92732,-1.2187e-08,0.42857,0.28125,0
-0.89143,-1.0514e-08,0.44444,0.28125,0
-0.85286,-8.7091e-09,0.46032,0.28125,0
-0.81158,-6.9224e-09,0.47619,0.28125,0
-0.76759,-4.9615e-09,0.49206,0.28125,0
-0.72086,-3.2242e-09,0.50794,0.28125,0
-0.6714,-1.5428e-09,0.52381,0.28125,0
-0.61922,-4.1849e-10,0.53968,0.28125,0
-0.56433,4.9501e-10,0.55556,0.28125,0
-0.50675,8.02e-10,0.57143,0.28125,0
-0.44652,8.1154e-10,0.5873,0.28125,0
-0.38367,3.9513e-10,0.60317,0.28125,0
-0.31822,1.1487e-10,0.61905,0.28125,0
-0.25022,0.0082443,0.63492,0.28125,0
-0.18806,0.010423,0.65079,0.28125,0
-0.13397,0.010953,0.66667,0.28125,0
-0.088494,0.011398,0.68254,0.28125,0
-0.052073,0.011754,0.69841,0.28125,0
-0.025072,0.012018,0.71429,0.28125,0
-0.0077608,0.012187,0.73016,0.28125,0
-0.00031082,0.01226,0.74603,0.28125,0
-0.0027962,0.012236,0.7619,0.28125,0
-0.015192,0.012115,0.77778,0.28125,0
-0.037376,0.011898,0.79365,0.28125,0
-0.069126,0.011587,0.80952,0.28125,0
-0.11013,0.011186,0.8254,0.28125,0
-0.15997,0.010698,0.84127,0.28125,0
-0.21817,0.010129,0.85714,0.28125,0
-0.28413,0.0094836,0.87302,0.28125,0
-0.35721,0.0087687,0.88889,0.28125,0
-0.43668,0.0079912,0.90476,0.28125,0
-0.52175,0.007159,0.92063,0.28125,0
-0.61157,0.0062803,0.93651,0.28125,0
-0.70524,0.0053638,0.95238,0.28125,0
-0.80185,0.0044187,0.96825,0.28125,0
-0.90043,0.0034542,0.98413,0.28125,0
-1,-0.096772,1,0.28125,0
-1,0.02828,0,0.29688,0
-1.0275,2.6214e-09,0.015873,0.29688,0
-1.0525,4.7907e-09,0.031746,0.29688,0
-1.075,6.3531e-09,0.047619,0.29688,0
-1.0952,7.428e-09,0.063492,0.29688,0
-1.113,7.7445e-09,0.079365,0.29688,0
-1.1284,7.717e-09,0.095238,0.29688,0
-1.1416,7.1362e-09,0.11111,0.29688,0
-1.1524,6.6285e-09,0.12698,0.29688,0
-1.161,5.2942e-09,0.14286,0.29688,0
-1.1674,3.6884e-09,0.15873,0.29688,0
-1.1715,1.3532e-09,0.1746,0.29688,0
-1.1735,-1.3381e-09,0.19048,0.29688,0
-1.1732,-4.5118e-09,0.20635,0.29688,0
-1.1706,-7.8364e-09,0.22222,0.29688,0
-1.1659,-1.0582e-08,0.2381,0.29688,0
-1.1589,-1.324e-08,0.25397,0.29688,0
-1.1497,-1.5235e-08,0.26984,0.29688,0
-1.1382,-1.6939e-08,0.28571,0.29688,0
-1.1244,-1.7546e-08,0.30159,0.29688,0
-1.1082,-1.8046e-08,0.31746,0.29688,0
-1.0897,-1.828e-08,0.33333,0.29688,0
-1.0688,-1.8375e-08,0.34921,0.29688,0
-1.0455,-1.7834e-08,0.36508,0.29688,0
-1.0197,-1.7052e-08,0.38095,0.29688,0
-0.99137,-1.6469e-08,0.39683,0.29688,0
-0.9605,-1.5827e-08,0.4127,0.29688,0
-0.92705,-1.489e-08,0.42857,0.29688,0
-0.89098,-1.3125e-08,0.44444,0.29688,0
-0.85226,-1.1086e-08,0.46032,0.29688,0
-0.81087,-8.7532e-09,0.47619,0.29688,0
-0.7668,-6.752e-09,0.49206,0.29688,0
-0.72004,-4.7611e-09,0.50794,0.29688,0
-0.67059,-3.1032e-09,0.52381,0.29688,0
-0.61845,-1.6135e-09,0.53968,0.29688,0
-0.56364,-7.0931e-10,0.55556,0.29688,0
-0.50617,-1.5445e-10,0.57143,0.29688,0
-0.44606,8.4025e-11,0.5873,0.29688,0
-0.38335,2.4264e-10,0.60317,0.29688,0
-0.31806,1.9407e-10,0.61905,0.29688,0
-0.25022,0.0080846,0.63492,0.29688,0
-0.18806,0.010423,0.65079,0.29688,0
-0.13397,0.010953,0.66667,0.29688,0
-0.088494,0.011398,0.68254,0.29688,0
-0.052073,0.011754,0.69841,0.29688,0
-0.025072,0.012018,0.71429,0.29688,0
-0.0077608,0.012187,0.73016,0.29688,0
-0.00031082,0.01226,0.74603,0.29688,0
-0.0027962,0.012236,0.7619,0.29688,0
-0.015192,0.012115,0.77778,0.29688,0
-0.037376,0.011898,0.79365,0.29688,0
-0.069126,0.011587,0.80952,0.29688,0
-0.11013,0.011186,0.8254,0.29688,0
-0.15997,0.010698,0.84127,0.29688,0
-0.21817,0.010129,0.85714,0.29688,0
-0.28413,0.0094836,0.87302,0.29688,0
-0.35721,0.0087687,0.88889,0.29688,0
-0.43668,0.0079912,0.90476,0.29688,0
-0.52175,0.007159,0.92063,0.29688,0
-0.61157,0.0062803,0.93651,0.29688,0
-0.70524,0.0053638,0.95238,0.29688,0
-0.80185,0.0044187,0.96825,0.29688,0
-0.90043,0.0034542,0.98413,0.29688,0
-1,-0.096772,1,0.29688,0
-1,0.028541,0,0.3125,0
-1.0277,2.7185e-09,0.015873,0.3125,0
-1.053,4.975e-09,0.031746,0.3125,0
-1.0758,6.5928e-09,0.047619,0.3125,0
-1.0962,7.7242e-09,0.063492,0.3125,0
-1.1142,8.2184e-09,0.079365,0.3125,0
-1.1299,8.3447e-09,0.095238,0.3125,0
-1.1432,7.9872e-09,0.11111,0.3125,0
-1.1542,7.6722e-09,0.12698,0.3125,0
-1.1629,6.6887e-09,0.14286,0.3125,0
-1.1694,5.3994e-09,0.15873,0.3125,0
-1.1736,3.3494e-09,0.1746,0.3125,0
-1.1755,1.2285e-09,0.19048,0.3125,0
-1.1752,-1.451e-09,0.20635,0.3125,0
-1.1727,-4.258e-09,0.22222,0.3125,0
-1.1679,-6.8789e-09,0.2381,0.3125,0
-1.1608,-8.9245e-09,0.25397,0.3125,0
-1.1514,-1.0343e-08,0.26984,0.3125,0
-1.1398,-1.1653e-08,0.28571,0.3125,0
-1.1258,-1.2299e-08,0.30159,0.3125,0
-1.1095,-1.2718e-08,0.31746,0.3125,0
-1.0908,-1.2538e-08,0.33333,0.3125,0
-1.0697,-1.2722e-08,0.34921,0.3125,0
-1.0461,-1.2511e-08,0.36508,0.3125,0
-1.0201,-1.2315e-08,0.38095,0.3125,0
-0.99157,-1.1598e-08,0.39683,0.3125,0
-0.96051,-1.1016e-08,0.4127,0.3125,0
-0.92688,-1.0229e-08,0.42857,0.3125,0
-0.89065,-9.1752e-09,0.44444,0.3125,0
-0.8518,-7.5914e-09,0.46032,0.3125,0
-0.81032,-5.4765e-09,0.47619,0.3125,0
-0.76619,-3.4438e-09,0.49206,0.3125,0
-0.71939,-1.6403e-09,0.50794,0.3125,0
-0.66994,-5.9765e-10,0.52381,0.3125,0
-0.61783,1.8956e-10,0.53968,0.3125,0
-0.56308,4.7011e-10,0.55556,0.3125,0
-0.50569,7.9162e-10,0.57143,0.3125,0
-0.44569,8.6009e-10,0.5873,0.3125,0
-0.38309,9.2266e-10,0.60317,0.3125,0
-0.31793,5.8242e-10,0.61905,0.3125,0
-0.25022,0.0079538,0.63492,0.3125,0
-0.18806,0.010423,0.65079,0.3125,0
-0.13397,0.010953,0.66667,0.3125,0
-0.088494,0.011398,0.68254,0.3125,0
-0.052073,0.011754,0.69841,0.3125,0
-0.025072,0.012018,0.71429,0.3125,0
-0.0077608,0.012187,0.73016,0.3125,0
-0.00031082,0.01226,0.74603,0.3125,0
-0.0027962,0.012236,0.7619,0.3125,0
-0.015192,0.012115,0.77778,0.3125,0
-0.037376,0.011898,0.79365,0.3125,0
-0.069126,0.011587,0.80952,0.3125,0
-0.11013,0.011186,0.8254,0.3125,0
-0.15997,0.010698,0.84127,0.3125,0
-0.21817,0.010129,0.85714,0.3125,0
-0.28413,0.0094836,0.87302,0.3125,0
-0.35721,0.0087687,0.88889,0.3125,0
-0.43668,0.0079912,0.90476,0.3125,0
-0.52175,0.007159,0.92063,0.3125,0
-0.61157,0.0062803,0.93651,0.3125,0
-0.70524,0.0053638,0.95238,0.3125,0
-0.80185,0.0044187,0.96825,0.3125,0
-0.90043,0.0034542,0.98413,0.3125,0
-1,-0.096772,1,0.3125,0
-1,0.028769,0,0.32812,0
-1.028,1.8164e-09,0.015873,0.32812,0
-1.0535,3.2994e-09,0.031746,0.32812,0
-1.0765,4.0281e-09,0.047619,0.32812,0
-1.0971,4.1714e-09,0.063492,0.32812,0
-1.1153,3.7014e-09,0.079365,0.32812,0
-1.1311,3.0381e-09,0.095238,0.32812,0
-1.1446,2.1007e-09,0.11111,0.32812,0
-1.1558,1.2211e-09,0.12698,0.32812,0
-1.1646,1.357e-10,0.14286,0.32812,0
-1.1711,-1.254e-09,0.15873,0.32812,0
-1.1754,-3.4038e-09,0.1746,0.32812,0
-1.1774,-5.6929e-09,0.19048,0.32812,0
-1.1771,-8.1604e-09,0.20635,0.32812,0
-1.1745,-1.0374e-08,0.22222,0.32812,0
-1.1696,-1.2864e-08,0.2381,0.32812,0
-1.1624,-1.4837e-08,0.25397,0.32812,0
-1.153,-1.6337e-08,0.26984,0.32812,0
-1.1412,-1.7144e-08,0.28571,0.32812,0
-1.1271,-1.7674e-08,0.30159,0.32812,0
-1.1106,-1.7842e-08,0.31746,0.32812,0
-1.0917,-1.7324e-08,0.33333,0.32812,0
-1.0704,-1.6756e-08,0.34921,0.32812,0
-1.0467,-1.5977e-08,0.36508,0.32812,0
-1.0205,-1.5707e-08,0.38095,0.32812,0
-0.99179,-1.4894e-08,0.39683,0.32812,0
-0.96056,-1.4175e-08,0.4127,0.32812,0
-0.92678,-1.2782e-08,0.42857,0.32812,0
-0.89042,-1.1553e-08,0.44444,0.32812,0
-0.85147,-9.7972e-09,0.46032,0.32812,0
-0.8099,-8.0403e-09,0.47619,0.32812,0
-0.76571,-5.8616e-09,0.49206,0.32812,0
-0.71888,-3.9375e-09,0.50794,0.32812,0
-0.66943,-2.2442e-09,0.52381,0.32812,0
-0.61734,-1.059e-09,0.53968,0.32812,0
-0.56263,-1.4751e-10,0.55556,0.32812,0
-0.5053,4.2821e-10,0.57143,0.32812,0
-0.44538,6.3264e-10,0.5873,0.32812,0
-0.38288,5.1658e-10,0.60317,0.32812,0
-0.31782,2.5276e-10,0.61905,0.32812,0
-0.25022,0.0078475,0.63492,0.32812,0
-0.18806,0.010423,0.65079,0.32812,0
-0.13397,0.010953,0.66667,0.32812,0
-0.088494,0.011398,0.68254,0.32812,0
-0.052073,0.011754,0.69841,0.32812,0
-0.025072,0.012018,0.71429,0.32812,0
-0.0077608,0.012187,0.73016,0.32812,0
-0.00031082,0.01226,0.74603,0.32812,0
-0.0027962,0.012236,0.7619,0.32812,0
-0.015192,0.012115,0.77778,0.32812,0
-0.037376,0.011898,0.79365,0.32812,0
-0.069126,0.011587,0.80952,0.32812,0
-0.11013,0.011186,0.8254,0.32812,0
-0.15997,0.010698,0.84127,0.32812,0
-0.21817,0.010129,0.85714,0.32812,0
-0.28413,0.0094836,0.87302,0.32812,0
-0.35721,0.0087687,0.88889,0.32812,0
-0.43668,0.0079912,0.90476,0.32812,0
-0.52175,0.007159,0.92063,0.32812,0
-0.61157,0.0062803,0.93651,0.32812,0
-0.70524,0.0053638,0.95238,0.32812,0
-0.80185,0.0044187,0.96825,0.32812,0
-0.90043,0.0034542,0.98413,0.32812,0
-1,-0.096772,1,0.32812,0
-1,0.028966,0,0.34375,0
-1.0282,1.6007e-09,0.015873,0.34375,0
-1.0539,3.0853e-09,0.031746,0.34375,0
-1.0771,3.9974e-09,0.047619,0.34375,0
-1.0979,4.3949e-09,0.063492,0.34375,0
-1.1162,4.2318e-09,0.079365,0.34375,0
-1.1322,3.9723e-09,0.095238,0.34375,0
-1.1458,3.5011e-09,0.11111,0.34375,0
-1.1571,2.7957e-09,0.12698,0.34375,0
-1.166,1.8472e-09,0.14286,0.34375,0
-1.1726,6.201e-10,0.15873,0.34375,0
-1.1769,-1.0096e-09,0.1746,0.34375,0
-1.1789,-2.9632e-09,0.19048,0.34375,0
-1.1786,-5.0734e-09,0.20635,0.34375,0
-1.176,-6.8299e-09,0.22222,0.34375,0
-1.1711,-8.6347e-09,0.2381,0.34375,0
-1.1639,-9.9764e-09,0.25397,0.34375,0
-1.1543,-1.1202e-08,0.26984,0.34375,0
-1.1424,-1.1581e-08,0.28571,0.34375,0
-1.1282,-1.2e-08,0.30159,0.34375,0
-1.1116,-1.2057e-08,0.31746,0.34375,0
-1.0926,-1.2007e-08,0.33333,0.34375,0
-1.0711,-1.1404e-08,0.34921,0.34375,0
-1.0472,-1.0633e-08,0.36508,0.34375,0
-1.0209,-1.0193e-08,0.38095,0.34375,0
-0.99202,-9.8071e-09,0.39683,0.34375,0
-0.96065,-9.4906e-09,0.4127,0.34375,0
-0.92674,-8.3565e-09,0.42857,0.34375,0
-0.89027,-7.0846e-09,0.44444,0.34375,0
-0.85122,-5.2848e-09,0.46032,0.34375,0
-0.80958,-3.8954e-09,0.47619,0.34375,0
-0.76533,-2.1971e-09,0.49206,0.34375,0
-0.71848,-9.3357e-10,0.50794,0.34375,0
-0.66902,5.1414e-10,0.52381,0.34375,0
-0.61695,1.2937e-09,0.53968,0.34375,0
-0.56227,1.9502e-09,0.55556,0.34375,0
-0.505,1.8909e-09,0.57143,0.34375,0
-0.44514,1.6243e-09,0.5873,0.34375,0
-0.38271,9.5354e-10,0.60317,0.34375,0
-0.31774,4.279e-10,0.61905,0.34375,0
-0.25022,0.0077617,0.63492,0.34375,0
-0.18806,0.010423,0.65079,0.34375,0
-0.13397,0.010953,0.66667,0.34375,0
-0.088494,0.011398,0.68254,0.34375,0
-0.052073,0.011754,0.69841,0.34375,0
-0.025072,0.012018,0.71429,0.34375,0
-0.0077608,0.012187,0.73016,0.34375,0
-0.00031082,0.01226,0.74603,0.34375,0
-0.0027962,0.012236,0.7619,0.34375,0
-0.015192,0.012115,0.77778,0.34375,0
-0.037376,0.011898,0.79365,0.34375,0
-0.069126,0.011587,0.80952,0.34375,0
-0.11013,0.011186,0.8254,0.34375,0
-0.15997,0.010698,0.84127,0.34375,0
-0.21817,0.010129,0.85714,0.34375,0
-0.28413,0.0094836,0.87302,0.34375,0
-0.35721,0.0087687,0.88889,0.34375,0
-0.43668,0.0079912,0.90476,0.34375,0
-0.52175,0.007159,0.92063,0.34375,0
-0.61157,0.0062803,0.93651,0.34375,0
-0.70524,0.0053638,0.95238,0.34375,0
-0.80185,0.0044187,0.96825,0.34375,0
-0.90043,0.0034542,0.98413,0.34375,0
-1,-0.096772,1,0.34375,0
-1,0.029136,0,0.35938,0
-1.0283,5.95e-10,0.015873,0.35938,0
-1.0542,9.6549e-10,0.031746,0.35938,0
-1.0776,9.1366e-10,0.047619,0.35938,0
-1.0985,4.8355e-10,0.063492,0.35938,0
-1.117,-3.3024e-10,0.079365,0.35938,0
-1.1332,-1.3208e-09,0.095238,0.35938,0
-1.1469,-2.3502e-09,0.11111,0.35938,0
-1.1582,-3.465e-09,0.12698,0.35938,0
-1.1673,-4.7297e-09,0.14286,0.35938,0
-1.1739,-6.2727e-09,0.15873,0.35938,0
-1.1783,-8.0448e-09,0.1746,0.35938,0
-1.1803,-1.008e-08,0.19048,0.35938,0
-1.18,-1.2194e-08,0.20635,0.35938,0
-1.1774,-1.3977e-08,0.22222,0.35938,0
-1.1724,-1.5399e-08,0.2381,0.35938,0
-1.1651,-1.6388e-08,0.25397,0.35938,0
-1.1555,-1.7377e-08,0.26984,0.35938,0
-1.1435,-1.7695e-08,0.28571,0.35938,0
-1.1292,-1.7701e-08,0.30159,0.35938,0
-1.1124,-1.6965e-08,0.31746,0.35938,0
-1.0933,-1.6486e-08,0.33333,0.35938,0
-1.0717,-1.5677e-08,0.34921,0.35938,0
-1.0477,-1.4962e-08,0.36508,0.35938,0
-1.0212,-1.379e-08,0.38095,0.35938,0
-0.99225,-1.2796e-08,0.39683,0.35938,0
-0.96076,-1.1817e-08,0.4127,0.35938,0
-0.92674,-1.0912e-08,0.42857,0.35938,0
-0.89017,-9.6207e-09,0.44444,0.35938,0
-0.85105,-7.809e-09,0.46032,0.35938,0
-0.80934,-5.6852e-09,0.47619,0.35938,0
-0.76505,-3.4776e-09,0.49206,0.35938,0
-0.71817,-1.666e-09,0.50794,0.35938,0
-0.6687,-1.5656e-10,0.52381,0.35938,0
-0.61664,6.786e-10,0.53968,0.35938,0
-0.56198,1.1896e-09,0.55556,0.35938,0
-0.50475,1.2414e-09,0.57143,0.35938,0
-0.44495,1.3166e-09,0.5873,0.35938,0
-0.38258,1.1299e-09,0.60317,0.35938,0
-0.31767,7.2733e-10,0.61905,0.35938,0
-0.25022,0.0076929,0.63492,0.35938,0
-0.18806,0.010423,0.65079,0.35938,0
-0.13397,0.010953,0.66667,0.35938,0
-0.088494,0.011398,0.68254,0.35938,0
-0.052073,0.011754,0.69841,0.35938,0
-0.025072,0.012018,0.71429,0.35938,0
-0.0077608,0.012187,0.73016,0.35938,0
-0.00031082,0.01226,0.74603,0.35938,0
-0.0027962,0.012236,0.7619,0.35938,0
-0.015192,0.012115,0.77778,0.35938,0
-0.037376,0.011898,0.79365,0.35938,0
-0.069126,0.011587,0.80952,0.35938,0
-0.11013,0.011186,0.8254,0.35938,0
-0.15997,0.010698,0.84127,0.35938,0
-0.21817,0.010129,0.85714,0.35938,0
-0.28413,0.0094836,0.87302,0.35938,0
-0.35721,0.0087687,0.88889,0.35938,0
-0.43668,0.0079912,0.90476,0.35938,0
-0.52175,0.007159,0.92063,0.35938,0
-0.61157,0.0062803,0.93651,0.35938,0
-0.70524,0.0053638,0.95238,0.35938,0
-0.80185,0.0044187,0.96825,0.35938,0
-0.90043,0.0034542,0.98413,0.35938,0
-1,-0.096772,1,0.35938,0
-1,0.029282,0,0.375,0
-1.0285,5.031e-10,0.015873,0.375,0
-1.0545,7.8935e-10,0.031746,0.375,0
-1.078,9.2523e-10,0.047619,0.375,0
-1.0991,8.2673e-10,0.063492,0.375,0
-1.1177,5.912e-10,0.079365,0.375,0
-1.134,2.4213e-11,0.095238,0.375,0
-1.1478,-5.6687e-10,0.11111,0.375,0
-1.1592,-1.3327e-09,0.12698,0.375,0
-1.1683,-2.3761e-09,0.14286,0.375,0
-1.1751,-3.872e-09,0.15873,0.375,0
-1.1794,-5.5882e-09,0.1746,0.375,0
-1.1815,-7.2533e-09,0.19048,0.375,0
-1.1812,-8.8763e-09,0.20635,0.375,0
-1.1785,-1.0342e-08,0.22222,0.375,0
-1.1736,-1.1396e-08,0.2381,0.375,0
-1.1662,-1.1781e-08,0.25397,0.375,0
-1.1565,-1.1785e-08,0.26984,0.375,0
-1.1445,-1.1643e-08,0.28571,0.375,0
-1.13,-1.1584e-08,0.30159,0.375,0
-1.1132,-1.1111e-08,0.31746,0.375,0
-1.094,-1.0472e-08,0.33333,0.375,0
-1.0723,-9.4254e-09,0.34921,0.375,0
-1.0481,-8.6329e-09,0.36508,0.375,0
-1.0216,-7.613e-09,0.38095,0.375,0
-0.99247,-6.9149e-09,0.39683,0.375,0
-0.96088,-5.9947e-09,0.4127,0.375,0
-0.92677,-5.4729e-09,0.42857,0.375,0
-0.89012,-4.5709e-09,0.44444,0.375,0
-0.85093,-3.6458e-09,0.46032,0.375,0
-0.80917,-1.9931e-09,0.47619,0.375,0
-0.76484,-4.4115e-10,0.49206,0.375,0
-0.71793,1.0994e-09,0.50794,0.375,0
-0.66845,1.915e-09,0.52381,0.375,0
-0.61639,2.4615e-09,0.53968,0.375,0
-0.56176,2.5639e-09,0.55556,0.375,0
-0.50456,2.5896e-09,0.57143,0.375,0
-0.44479,2.3141e-09,0.5873,0.375,0
-0.38247,1.8392e-09,0.60317,0.375,0
-0.31761,1.018e-09,0.61905,0.375,0
-0.25022,0.0076381,0.63492,0.375,0
-0.18806,0.010423,0.65079,0.375,0
-0.13397,0.010953,0.66667,0.375,0
-0.088494,0.011398,0.68254,0.375,0
-0.052073,0.011754,0.69841,0.375,0
-0.025072,0.012018,0.71429,0.375,0
-0.0077608,0.012187,0.73016,0.375,0
-0.00031082,0.01226,0.74603,0.375,0
-0.0027962,0.012236,0.7619,0.375,0
-0.015192,0.012115,0.77778,0.375,0
-0.037376,0.011898,0.79365,0.375,0
-0.069126,0.011587,0.80952,0.375,0
-0.11013,0.011186,0.8254,0.375,0
-0.15997,0.010698,0.84127,0.375,0
-0.21817,0.010129,0.85714,0.375,0
-0.28413,0.0094836,0.87302,0.375,0
-0.35721,0.0087687,0.88889,0.375,0
-0.43668,0.0079912,0.90476,0.375,0
-0.52175,0.007159,0.92063,0.375,0
-0.61157,0.0062803,0.93651,0.375,0
-0.70524,0.0053638,0.95238,0.375,0
-0.80185,0.0044187,0.96825,0.375,0
-0.90043,0.0034542,0.98413,0.375,0
-1,-0.096772,1,0.375,0
-1,0.029406,0,0.39062,0
-1.0286,-4.9908e-10,0.015873,0.39062,0
-1.0547,-1.2524e-09,0.031746,0.39062,0
-1.0784,-2.1374e-09,0.047619,0.39062,0
-1.0996,-3.1912e-09,0.063492,0.39062,0
-1.1183,-4.0469e-09,0.079365,0.39062,0
-1.1346,-5.0942e-09,0.095238,0.39062,0
-1.1486,-6.1397e-09,0.11111,0.39062,0
-1.1601,-7.499e-09,0.12698,0.39062,0
-1.1692,-8.9668e-09,0.14286,0.39062,0
-1.176,-1.0734e-08,0.15873,0.39062,0
-1.1804,-1.2723e-08,0.1746,0.39062,0
-1.1825,-1.4707e-08,0.19048,0.39062,0
-1.1822,-1.652e-08,0.20635,0.39062,0
-1.1795,-1.7866e-08,0.22222,0.39062,0
-1.1745,-1.8672e-08,0.2381,0.39062,0
-1.1672,-1.8731e-08,0.25397,0.39062,0
-1.1574,-1.8236e-08,0.26984,0.39062,0
-1.1453,-1.7535e-08,0.28571,0.39062,0
-1.1308,-1.6877e-08,0.30159,0.39062,0
-1.1139,-1.6061e-08,0.31746,0.39062,0
-1.0945,-1.4818e-08,0.33333,0.39062,0
-1.0728,-1.3261e-08,0.34921,0.39062,0
-1.0485,-1.1874e-08,0.36508,0.39062,0
-1.0218,-1.0794e-08,0.38095,0.39062,0
-0.99268,-9.9013e-09,0.39683,0.39062,0
-0.961,-8.6171e-09,0.4127,0.39062,0
-0.92682,-7.1376e-09,0.42857,0.39062,0
-0.8901,-5.3144e-09,0.44444,0.39062,0
-0.85085,-3.7817e-09,0.46032,0.39062,0
-0.80904,-2.0443e-09,0.47619,0.39062,0
-0.76468,-6.4144e-10,0.49206,0.39062,0
-0.71775,8.7913e-10,0.50794,0.39062,0
-0.66826,1.7888e-09,0.52381,0.39062,0
-0.61621,2.6142e-09,0.53968,0.39062,0
-0.56159,2.7979e-09,0.55556,0.39062,0
-0.50441,2.7534e-09,0.57143,0.39062,0
-0.44467,2.0245e-09,0.5873,0.39062,0
-0.38239,1.2219e-09,0.60317,0.39062,0
-0.31757,4.5275e-10,0.61905,0.39062,0
-0.25022,0.0075949,0.63492,0.39062,0
-0.18806,0.010423,0.65079,0.39062,0
-0.13397,0.010953,0.66667,0.39062,0
-0.088494,0.011398,0.68254,0.39062,0
-0.052073,0.011754,0.69841,0.39062,0
-0.025072,0.012018,0.71429,0.39062,0
-0.0077608,0.012187,0.73016,0.39062,0
-0.00031082,0.01226,0.74603,0.39062,0
-0.0027962,0.012236,0.7619,0.39062,0
-0.015192,0.012115,0.77778,0.39062,0
-0.037376,0.011898,0.79365,0.39062,0
-0.069126,0.011587,0.80952,0.39062,0
-0.11013,0.011186,0.8254,0.39062,0
-0.15997,0.010698,0.84127,0.39062,0
-0.21817,0.010129,0.85714,0.39062,0
-0.28413,0.0094836,0.87302,0.39062,0
-0.35721,0.0087687,0.88889,0.39062,0
-0.43668,0.0079912,0.90476,0.39062,0
-0.52175,0.007159,0.92063,0.39062,0
-0.61157,0.0062803,0.93651,0.39062,0
-0.70524,0.0053638,0.95238,0.39062,0
-0.80185,0.0044187,0.96825,0.39062,0
-0.90043,0.0034542,0.98413,0.39062,0
-1,-0.096772,1,0.39062,0
-1,0.02951,0,0.40625,0
-1.0287,-4.319e-10,0.015873,0.40625,0
-1.0549,-9.6179e-10,0.031746,0.40625,0
-1.0787,-1.5746e-09,0.047619,0.40625,0
-1.1,-2.3278e-09,0.063492,0.40625,0
-1.1188,-2.908e-09,0.079365,0.40625,0
-1.1352,-3.5379e-09,0.095238,0.40625,0
-1.1492,-4.1111e-09,0.11111,0.40625,0
-1.1608,-5.0802e-09,0.12698,0.40625,0
-1.17,-6.2256e-09,0.14286,0.40625,0
-1.1768,-7.8023e-09,0.15873,0.40625,0
-1.1812,-9.6108e-09,0.1746,0.40625,0
-1.1833,-1.1487e-08,0.19048,0.40625,0
-1.183,-1.2929e-08,0.20635,0.40625,0
-1.1804,-1.3626e-08,0.22222,0.40625,0
-1.1753,-1.3765e-08,0.2381,0.40625,0
-1.1679,-1.3488e-08,0.25397,0.40625,0
-1.1581,-1.292e-08,0.26984,0.40625,0
-1.146,-1.1872e-08,0.28571,0.40625,0
-1.1314,-1.0552e-08,0.30159,0.40625,0
-1.1144,-9.1632e-09,0.31746,0.40625,0
-1.095,-7.8255e-09,0.33333,0.40625,0
-1.0732,-6.516e-09,0.34921,0.40625,0
-1.0489,-5.0792e-09,0.36508,0.40625,0
-1.0221,-3.8258e-09,0.38095,0.40625,0
-0.99286,-2.7326e-09,0.39683,0.40625,0
-0.96112,-1.9797e-09,0.4127,0.40625,0
-0.92687,-1.1539e-09,0.42857,0.40625,0
-0.8901,-1.9917e-10,0.44444,0.40625,0
-0.8508,9.8053e-10,0.46032,0.40625,0
-0.80895,2.211e-09,0.47619,0.40625,0
-0.76456,3.3332e-09,0.49206,0.40625,0
-0.71762,4.2669e-09,0.50794,0.40625,0
